PolicyIdentifier;ProductName;InitialCharge;AccountName;Currency;IssueDate;NBDate;InvestmentDate;DeferralPeriod;Duration;AnnuityCommencementDate;PremiumPaymentMode;Premium;AmountInvested;WithdrawalMode;ConversionRate;InvestmentProtection;BenefitIncreaseFactor;WithdrawalModeDiscount;Guarantee;AccumulatedWithdrawalAmount;PerformanceBonusAmount;AccountValueBeforeBefore;AccountValueAfterBefore;AccountValue;BaseCapital;FundUnitsBeforeBefore;FundUnitsAfterBefore;FundUnits;NavDate;Nav
195002047;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130801;20130801;20130801;0;228;20130801;Single;200000.0;190000.0;monthly;0.05263158;1.011;1.0;0.0;10641.6;22170.0;0.0;164599.13;163712.33;163508.36;180029.9;1550.4816;1542.1282;1540.2069;20150901;106.16
195002048;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130801;20130801;20130801;0;228;20130801;Single;120000.0;114000.0;yearly;0.05263158;1.011;1.0;0.0;6385.2;12770.4;0.0;98709.6;98709.6;98586.69;108548.4;929.8191;929.8191;928.6614;20150901;106.16
195002049;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130801;20130801;20130801;60;300;20180801;Single;118000.0;112100.0;monthly;0.05;1.055;1.0;0.0;6224.4;0.0;0.0;109303.54;109303.54;109169.56;124488.0;1029.6113;1029.6113;1028.3493;20150901;106.16
195002050;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130701;20130701;20130701;60;300;20180701;Single;21512.0;20436.4;yearly;0.05;1.0549;1.0;0.0;1134.7;0.0;0.0;20004.81;20004.81;19980.29;22694.0;188.4402;188.4402;188.2092;20150901;106.16
195002051;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130701;20130701;20130701;0;228;20130701;Single;100000.0;95000.0;monthly;0.05263158;1.011;1.0;0.0;5320.8;11528.4;0.0;82229.15;81785.75;81683.84;89566.8;774.5775;770.4008;769.4408;20150901;106.16
195002052;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130801;20130801;20130801;0;228;20130801;Single;125000.0;118750.0;monthly;0.05263158;1.0109;1.0;0.0;6650.4;13855.0;0.0;102875.61;102321.41;102193.95;112502.6;969.0619;963.8415;962.6408;20150901;106.16
195002053;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130801;20130801;20130801;0;276;20130801;Single;220000.0;209000.0;monthly;0.04347826;1.022;1.0;0.0;9775.2;20365.0;0.0;184923.46;184108.86;183884.97;204464.6;1741.9316;1734.2583;1732.1493;20150901;106.16
195002054;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130701;20130701;20130701;0;240;20130701;Single;257000.0;244150.0;monthly;0.05;1.0138;1.0;0.0;13027.2;28225.6;0.0;212678.99;211593.39;211331.6;232318.4;2003.3816;1993.1555;1990.6895;20150901;106.16
195002056;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130801;20130801;20130801;0;228;20130801;Single;151515.0;143939.25;yearly;0.05263158;1.011;1.0;0.0;8062.1;16124.2;0.0;124633.24;124633.24;124478.07;137055.7;1174.0132;1174.0132;1172.5515;20150901;106.16
195002057;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130801;20130801;20130801;60;300;20180801;Single;40354.0;38336.3;yearly;0.05;1.055;1.0;0.0;2128.6;0.0;0.0;37379.98;37379.98;37334.16;42572.0;352.1098;352.1098;351.6782;20150901;106.16
195002058;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130801;20130801;20130801;0;228;20130801;Single;100404.0;95383.8;yearly;0.05263158;1.011;1.0;0.0;5342.5;10685.0;0.0;82590.28;82590.28;82487.46;90822.5;777.9793;777.9793;777.0107;20150901;106.16
195002059;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130701;20130701;20130701;12;240;20140701;Single;68399.0;64979.05;monthly;0.05263158;1.0163;1.0;0.0;3658.8;4268.6;0.0;59750.0;59445.1;59371.55;65248.6;562.8297;559.9576;559.2648;20150901;106.16
195002060;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130801;20130801;20130801;0;228;20130801;Single;42256.0;40143.2;semi-annually;0.05263158;1.011;1.0;0.0;2248.4;4496.8;0.0;34730.74;34730.74;34687.49;38222.8;327.1547;327.1547;326.7473;20150901;106.16
195002061;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130701;20130701;20130701;60;240;20180701;Single;50000.0;47500.0;yearly;0.06666667;1.0275;1.0;0.0;3425.0;0.0;0.0;46447.1;46447.1;46388.24;51375.0;437.5198;437.5198;436.9653;20150901;106.16
195002063;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130801;20130801;20130801;36;300;20160801;Single;400000.0;380000.0;yearly;0.045454547;1.044;1.0;0.0;18981.8;0.0;0.0;370649.34;370649.34;370200.35;417599.6;3491.4218;3491.4218;3487.1924;20150901;106.16
195002064;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130701;20130701;20130701;36;228;20160701;Single;404040.0;383838.0;monthly;0.0625;1.0183;1.0;0.0;25713.6;0.0;0.0;375453.77;375453.77;374982.75;411417.6;3536.6783;3536.6783;3532.2414;20150901;106.16
195002065;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130801;20130801;20130801;144;300;20250801;Single;295735.0;280948.25;monthly;0.07692308;1.055;1.0;0.0;24000.0;0.0;0.0;273429.58;273429.58;273073.37;312000.0;2575.6366;2575.6366;2572.2812;20150901;106.16
195002067;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130801;20130801;20130801;60;300;20180801;Single;385474.0;366200.3;quarterly;0.05;1.055;1.0;0.0;20333.6;0.0;0.0;357065.57;357065.57;356627.92;406672.0;3363.4662;3363.4662;3359.3436;20150901;106.16
195002068;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130901;20130901;20130901;0;228;20130901;Single;300000.0;285000.0;monthly;0.05263158;1.011;1.0;0.0;15962.4;31924.8;0.0;249075.21;247745.02;247436.72;271360.8;2346.2247;2333.6946;2330.7905;20150901;106.16
195002069;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130801;20130801;20130801;0;228;20130801;Single;100484.0;95459.8;monthly;0.05263158;1.0108;1.0;0.0;5346.0;11137.5;0.0;82699.02;82253.52;82151.06;90436.5;779.0036;774.8071;773.8419;20150901;106.16
195002071;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130701;20130701;20130701;0;300;20130701;Single;60000.0;57000.0;yearly;0.04;1.0275;1.0;0.0;2466.0;4932.0;0.0;51008.79;51008.79;50947.35;56718.0;480.4897;480.4897;479.911;20150901;106.16
195002072;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130701;20130701;20130701;0;228;20130701;Single;1127597.0;1071217.15;monthly;0.05263158;1.011;1.0;0.0;60000.0;130000.0;0.0;927207.81;922207.81;921058.75;1010000.0;8734.06;8686.9613;8676.1374;20150901;106.16
195002073;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130701;20130701;20130701;60;300;20180701;Single;379170.0;360211.5;monthly;0.05;1.055;1.0;0.0;20000.4;0.0;0.0;352604.39;352604.39;352172.41;400008.0;3321.443;3321.443;3317.3739;20150901;106.16
195002075;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20131001;20131001;20131001;0;228;20131001;Single;220000.0;209000.0;monthly;0.05263158;1.011;1.0;0.0;11706.0;22436.5;0.0;182194.7;181219.2;180993.62;199977.5;1716.2274;1707.0384;1704.9135;20150901;106.16
195002076;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130801;20130801;20130801;0;240;20130801;Single;105042.0;99789.9;yearly;0.05;1.0138;1.0;0.0;5324.5;10649.0;0.0;86937.91;86937.91;86830.41;95841.0;818.9328;818.9328;817.9202;20150901;106.16
195002077;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130801;20130801;20130801;48;228;20170801;Single;250000.0;237500.0;quarterly;0.06666667;1.0207;1.0;0.0;17011.6;0.0;0.0;231343.1;231343.1;231049.95;255174.0;2179.1927;2179.1927;2176.4313;20150901;106.16
195002078;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130901;20130901;20130901;0;228;20130901;Single;60202.0;57191.9;monthly;0.05263158;0.765;1.0;0.0;2424.0;18935.3;0.0;37854.42;37652.41;37605.57;41208.0;356.5789;354.6761;354.2348;20150901;106.16
195002079;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130801;20130801;20130801;0;300;20130801;Single;134000.0;127300.0;monthly;0.04;1.0274;1.0;0.0;5506.8;11472.5;0.0;113530.37;113071.47;112935.22;126197.5;1069.427;1065.1043;1063.8208;20150901;106.16
195002080;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130801;20130801;20130801;60;300;20180801;Single;132365.0;125746.75;monthly;0.05;1.0549;1.0;0.0;6981.6;0.0;0.0;122610.7;122610.7;122460.41;139632.0;1154.9614;1154.9614;1153.5457;20150901;106.16
195002081;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130901;20130901;20130901;0;228;20130901;Single;301093.0;286038.35;monthly;0.05263158;1.011;1.0;0.0;16021.2;32042.4;0.0;249981.44;248646.34;248336.91;272360.4;2354.7611;2342.1848;2339.2701;20150901;106.16
195002082;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130801;20130801;20130801;60;300;20180801;Single;100000.0;95000.0;quarterly;0.05;1.055;1.0;0.0;5274.8;0.0;0.0;92630.16;92630.16;92516.64;105496.0;872.5524;872.5524;871.483;20150901;106.16
195002083;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20131001;20131001;20131001;0;300;20131001;Single;123086.0;116931.7;monthly;0.04;1.0273;1.0;0.0;5058.0;9694.5;0.0;104669.51;104248.02;104122.45;116755.5;985.96;981.9896;980.8068;20150901;106.16
195002085;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130801;20130801;20130801;0;240;20130801;Single;284967.0;270718.65;monthly;0.05;1.0138;1.0;0.0;14444.4;30092.5;0.0;235964.72;234761.02;234470.58;258795.5;2222.7272;2211.3887;2208.6528;20150901;106.16
195002086;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130901;20130901;20130901;0;300;20130901;Single;100000.0;95000.0;monthly;0.04;1.0275;1.0;0.0;4110.0;8220.0;0.0;85346.8;85004.3;84901.93;94530.0;803.945;800.7187;799.7544;20150901;106.16
195002087;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130801;20130801;20130801;0;228;20130801;Single;122141.0;116033.95;monthly;0.05263158;1.0108;1.0;0.0;6498.0;13537.5;0.0;100523.63;99982.12;99857.57;109924.5;946.9068;941.806;940.6327;20150901;106.16
195002089;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130801;20130801;20130801;0;240;20130801;Single;75758.0;71970.1;monthly;0.05;1.0138;1.0;0.0;3840.0;8000.0;0.0;62730.6;62410.6;62333.39;68800.0;590.9062;587.8919;587.1646;20150901;106.16
195002091;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130801;20130801;20130801;0;228;20130801;Single;153343.0;145675.85;quarterly;0.05263158;1.011;1.0;0.0;8159.2;16318.4;0.0;126136.17;126136.17;125979.12;138706.4;1188.1704;1188.1704;1186.691;20150901;106.16
195002092;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130801;20130801;20130801;0;240;20130801;Single;50505.0;47979.75;yearly;0.05;1.0138;1.0;0.0;2560.0;5120.0;0.0;41800.33;41800.33;41748.64;46080.0;393.7484;393.7484;393.2615;20150901;106.16
195002093;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130801;20130801;20130801;0;240;20130801;Single;136907.0;130061.65;semi-annually;0.05;1.0138;1.0;0.0;6939.8;13879.6;0.0;113222.62;113222.62;113082.61;124916.4;1066.5281;1066.5281;1065.2092;20150901;106.16
195002094;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130901;20130901;20130901;84;300;20200901;Single;110532.0;105005.4;monthly;0.055555556;1.0549;1.0;0.0;6477.6;0.0;0.0;102669.09;102669.09;102541.67;116596.8;967.1165;967.1165;965.9163;20150901;106.16
195002095;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130901;20130901;20130901;36;300;20160901;Single;100000.0;95000.0;monthly;0.045454547;1.0439;1.0;0.0;4744.8;0.0;0.0;92951.39;92951.39;92838.83;104385.6;875.5783;875.5783;874.518;20150901;106.16
195002098;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130901;20130901;20130901;0;228;20130901;Single;100000.0;95000.0;yearly;0.05263158;1.011;1.0;0.0;5321.0;10642.0;0.0;87798.12;82477.12;82374.47;90457.0;827.0358;776.9133;775.9464;20150901;106.16
195002099;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130901;20130901;20130901;60;300;20180901;Single;150000.0;142500.0;monthly;0.05;1.0549;1.0;0.0;7911.6;0.0;0.0;139380.68;139380.68;139209.9;158232.0;1312.9303;1312.9303;1311.3216;20150901;106.16
195002100;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130801;20130801;20130801;120;240;20230801;Single;20202.0;19191.9;yearly;0.1;1.0275;1.0;0.0;2075.7;0.0;0.0;18651.78;18651.78;18626.39;20757.0;175.695;175.695;175.4558;20150901;106.16
195002103;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130901;20130901;20130901;60;300;20180901;Single;36611.0;34780.45;monthly;0.05;1.0548;1.0;0.0;1930.8;0.0;0.0;34019.64;34019.64;33977.96;38616.0;320.4563;320.4563;320.0637;20150901;106.16
195002104;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130901;20130901;20130901;204;300;20300901;Single;250000.0;237500.0;monthly;0.125;1.055;1.0;0.0;32967.6;0.0;0.0;231148.06;231148.06;230815.23;263740.8;2177.3555;2177.3555;2174.2203;20150901;106.16
195002105;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130801;20130801;20130801;0;228;20130801;Single;151515.0;143939.25;monthly;0.05263158;1.0109;1.0;0.0;8061.6;16795.0;0.0;124696.56;124024.75;123870.24;136375.4;1174.6096;1168.2814;1166.8259;20150901;106.16
195002106;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20131001;20131001;20131001;0;228;20131001;Single;252525.0;239898.75;monthly;0.05263158;1.011;1.0;0.0;13436.4;25753.1;0.0;209130.93;208011.23;207752.3;229538.5;1969.9598;1959.4125;1956.9734;20150901;106.16
195002107;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130901;20130901;20130901;48;300;20170901;Single;220000.0;209000.0;monthly;0.04761905;1.0495;1.0;0.0;10994.4;0.0;0.0;204460.6;204460.6;204211.62;230882.4;1925.9665;1925.9665;1923.6211;20150901;106.16
195002109;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130801;20130801;20130801;24;300;20150801;Single;70000.0;66500.0;monthly;0.04347826;1.0382;1.0;0.0;3159.6;263.3;0.0;64873.46;64610.16;64532.26;72407.5;611.0914;608.6112;607.8774;20150901;106.16
195002110;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130801;20130801;20130801;72;300;20190801;Single;95943.0;91145.85;yearly;0.05263158;1.055;1.0;0.0;5327.3;0.0;0.0;88855.94;88855.94;88746.36;101218.7;837.0002;837.0002;835.968;20150901;106.16
195002111;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130901;20130901;20130901;0;228;20130901;Single;60606.0;57575.7;monthly;0.05263158;1.0109;1.0;0.0;3224.4;6448.8;0.0;50318.82;50050.12;49987.84;54814.8;473.9904;471.4593;470.8726;20150901;106.16
195002113;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130801;20130801;20130801;60;240;20180801;Single;125000.0;118750.0;monthly;0.06666667;1.0274;1.0;0.0;8562.0;0.0;0.0;115668.15;115668.15;115521.44;128430.0;1089.5643;1089.5643;1088.1824;20150901;106.16
195002114;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130901;20130901;20130901;60;300;20180901;Single;300000.0;285000.0;monthly;0.05;1.055;1.0;0.0;15824.4;0.0;0.0;278761.4;278761.4;278419.86;316488.0;2625.861;2625.861;2622.6437;20150901;106.16
195002115;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130901;20130901;20130901;0;228;20130901;Single;44403.0;42182.85;quarterly;0.05263158;1.0109;1.0;0.0;2362.4;4724.8;0.0;37272.33;36681.73;36636.08;40160.8;351.0958;345.5325;345.1025;20150901;106.16
195002116;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130901;20130901;20130901;60;300;20180901;Single;179893.0;170898.35;monthly;0.05;1.0549;1.0;0.0;9488.4;0.0;0.0;167157.64;167157.64;166952.82;189768.0;1574.5821;1574.5821;1572.6528;20150901;106.16
195002117;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130801;20130901;20130801;60;300;20180801;Single;215000.0;204250.0;monthly;0.05;1.055;1.0;0.0;11341.2;0.0;0.0;199154.84;199154.84;198910.73;226824.0;1875.9876;1875.9876;1873.6881;20150901;106.16
195002118;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130901;20130901;20130901;0;228;20130901;Single;156074.0;148270.3;monthly;0.05263158;1.0109;1.0;0.0;8304.0;16608.0;0.0;129581.3;128889.29;128728.9;141168.0;1220.6226;1214.1041;1212.5933;20150901;106.16
195002119;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130801;20130801;20130801;0;228;20130801;Single;353535.0;335858.25;monthly;0.05263158;1.011;1.0;0.0;18811.2;39190.0;0.0;290957.06;289389.46;289028.93;318222.8;2740.741;2725.9746;2722.5785;20150901;106.16
195002121;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130801;20130801;20130801;0;240;20130801;Single;170540.0;162013.0;monthly;0.05;1.0137;1.0;0.0;8643.6;18007.5;0.0;141215.35;140495.05;140321.24;154864.5;1330.2124;1323.4274;1321.7901;20150901;106.16
195002122;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130801;20130801;20130801;0;240;20130801;Single;128375.0;121956.25;monthly;0.05;1.0137;1.0;0.0;6506.4;13555.0;0.0;106300.97;105758.77;105627.94;116573.0;1001.3279;996.2205;994.9881;20150901;106.16
195002123;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130901;20130901;20130901;0;300;20130901;Single;500000.0;475000.0;monthly;0.04;1.0275;1.0;0.0;20550.0;41100.0;0.0;426734.21;425021.71;424509.89;472650.0;4019.7269;4003.5956;3998.7744;20150901;106.16
195002124;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130901;20130901;20130901;0;300;20130901;Single;500000.0;475000.0;monthly;0.04;1.0275;1.0;0.0;20550.0;41100.0;0.0;426734.21;425021.71;424509.89;472650.0;4019.7269;4003.5956;3998.7744;20150901;106.16
195002126;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130901;20130901;20130901;0;228;20130901;Single;20202.0;19191.9;yearly;0.05263158;1.0109;1.0;0.0;1074.9;2149.8;0.0;17737.03;16662.13;16641.39;18273.3;167.0783;156.953;156.7576;20150901;106.16
195002129;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130801;20130801;20130801;60;300;20180801;Single;95960.0;91162.0;yearly;0.05;1.055;1.0;0.0;5061.8;0.0;0.0;88887.92;88887.92;88778.96;101236.0;837.3014;837.3014;836.2751;20150901;106.16
195002130;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130901;20130901;20130901;0;240;20130901;Single;1010101.0;959595.95;monthly;0.05;1.0138;1.0;0.0;51201.6;102403.2;0.0;843515.09;839248.28;838211.09;921628.8;7945.696;7905.5038;7895.7337;20150901;106.16
195002131;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130901;20130901;20130901;60;240;20180901;Single;100000.0;95000.0;semi-annually;0.06666667;1.0275;1.0;0.0;6850.0;0.0;0.0;92828.62;92828.62;92710.93;102750.0;874.4218;874.4218;873.3132;20150901;106.16
195002133;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130901;20130901;20130901;0;228;20130901;Single;231523.0;219946.85;monthly;0.05263158;1.011;1.0;0.0;12319.2;24638.4;0.0;192221.56;191194.96;190957.03;209426.4;1810.6778;1801.0075;1798.7663;20150901;106.16
195002134;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130801;20130801;20130801;48;228;20170801;Single;98000.0;93100.0;monthly;0.06666667;1.0207;1.0;0.0;6668.4;0.0;0.0;90686.51;90686.51;90571.59;100026.0;854.2437;854.2437;853.1612;20150901;106.16
195002135;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20131101;20131101;20131101;0;300;20131101;Single;300000.0;285000.0;yearly;0.04;1.0275;1.0;0.0;12330.0;12330.0;0.0;262933.52;262933.52;262617.85;295920.0;2476.7664;2476.7664;2473.7929;20150901;106.16
195002137;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130901;20130901;20130901;0;300;20130901;Single;215000.0;204250.0;monthly;0.04;0.9261;1.0;0.0;7964.4;36437.0;0.0;165419.66;164755.96;164557.55;183181.2;1558.2108;1551.9589;1550.09;20150901;106.16
195002138;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20131001;20131001;20131001;0;228;20131001;Single;90222.0;85710.9;monthly;0.05263158;1.0108;1.0;0.0;4800.0;9200.0;0.0;74719.21;74319.21;74226.7;82000.0;703.8358;700.0679;699.1965;20150901;106.16
195002141;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130801;20130801;20130801;0;240;20130801;Single;40404.0;38383.8;semi-annually;0.05;1.0138;1.0;0.0;2048.0;4096.0;0.0;33414.41;33414.41;33373.09;36864.0;314.7552;314.7552;314.366;20150901;106.16
195002142;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130901;20130901;20130901;60;300;20180901;Single;100000.0;95000.0;monthly;0.05;1.0548;1.0;0.0;5274.0;0.0;0.0;92920.49;92920.49;92806.64;105480.0;875.2872;875.2872;874.2148;20150901;106.16
195002143;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20131001;20131001;20131001;0;228;20131001;Single;40404.0;38383.8;monthly;0.05263158;1.0107;1.0;0.0;2149.2;4119.3;0.0;33462.11;33283.01;33241.56;36715.5;315.2045;313.5174;313.127;20150901;106.16
195002144;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20131101;20131101;20131101;0;240;20131101;Single;200000.0;190000.0;quarterly;0.05;1.0138;1.0;0.0;10138.0;17741.5;0.0;165786.84;165786.84;165581.88;185018.5;1561.6696;1561.6696;1559.7389;20150901;106.16
195002145;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130901;20130901;20130901;0;240;20130901;Single;205000.0;198850.0;monthly;0.05;1.0137;1.0210527;0.0;10609.2;21218.4;0.0;174797.16;173913.06;173698.13;190965.6;1646.5445;1638.2165;1636.1919;20150901;106.16
195002146;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130901;20130901;20130901;0;240;20130901;Single;205000.0;198850.0;monthly;0.05;1.0137;1.0210527;0.0;10609.2;21218.4;0.0;174797.16;173913.06;173698.13;190965.6;1646.5445;1638.2165;1636.1919;20150901;106.16
195002148;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20131001;20131001;20131001;0;264;20131001;Single;272727.0;259090.65;monthly;0.045454547;1.0192;1.0;0.0;12634.8;24216.7;0.0;229302.7;228249.81;227970.96;253748.9;2159.9727;2150.0547;2147.428;20150901;106.16
195002149;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130901;20130901;20130901;0;228;20130901;Single;57191.0;54331.45;yearly;0.05263158;1.011;1.0;0.0;3043.1;6086.2;0.0;50212.69;47169.6;47110.89;51732.7;472.9907;444.3255;443.7725;20150901;106.16
195002150;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130901;20130901;20130901;0;300;20130901;Single;108929.0;103482.55;yearly;0.04;1.0275;1.0;0.0;4476.9;8953.8;0.0;96983.8;92506.89;92395.47;102968.7;913.5625;871.3912;870.3417;20150901;106.16
195002151;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130901;20130901;20130901;0;228;20130901;Single;55000.0;52250.0;monthly;0.05263158;1.0107;1.0;0.0;2925.6;5851.2;0.0;45665.39;45421.6;45365.08;49735.2;430.1563;427.8598;427.3274;20150901;106.16
195002153;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130901;20130901;20130901;60;300;20180901;Single;100000.0;95000.0;monthly;0.05;1.0548;1.0;0.0;5274.0;0.0;0.0;92920.49;92920.49;92806.64;105480.0;875.2872;875.2872;874.2148;20150901;106.16
195002154;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130901;20130901;20130901;0;228;20130901;Single;191839.0;182247.05;monthly;0.05263158;1.0109;1.0;0.0;10207.2;20414.4;0.0;159274.82;158424.22;158227.07;173522.4;1500.328;1492.3156;1490.4585;20150901;106.16
195002155;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130901;20130901;20130901;0;300;20130901;Single;204395.0;194175.25;monthly;0.04;1.0274;1.0;0.0;8400.0;16800.0;0.0;174445.87;173745.87;173536.65;193200.0;1643.2354;1636.6416;1634.6708;20150901;106.16
195002156;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130901;20130901;20130901;0;240;20130901;Single;128497.0;122072.15;monthly;0.05;1.0136;1.0;0.0;6512.4;13024.8;0.0;107307.38;106764.68;106632.74;117223.2;1010.808;1005.6959;1004.4531;20150901;106.16
195002157;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130901;20130901;20130901;36;300;20160901;Single;200000.0;190000.0;monthly;0.045454547;1.044;1.0;0.0;9490.8;0.0;0.0;185902.65;185902.65;185677.52;208797.6;1751.1553;1751.1553;1749.0347;20150901;106.16
195002158;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130901;20130901;20130901;0;228;20130901;Single;25000.0;23750.0;yearly;0.05263158;1.011;1.0;0.0;1330.2;2660.4;0.0;21949.58;20619.38;20593.71;22613.4;206.7594;194.2293;193.9875;20150901;106.16
195002159;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130901;20130901;20130901;24;228;20150901;Single;300000.0;285000.0;monthly;0.05882353;1.0158;1.0;0.0;17925.6;0.0;0.0;278638.86;278638.86;278292.2;304735.2;2624.7067;2624.7067;2621.4412;20150901;106.16
195002160;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20130901;20130901;20130901;72;300;20190901;Single;100000.0;95000.0;yearly;0.05263158;1.055;1.0;0.0;5552.6;0.0;0.0;92904.29;92904.29;92789.76;105499.4;875.1346;875.1346;874.0558;20150901;106.16
